Source,Target,BLEU,dataset size (sent),Source lang word TTR,Source lang subword TTR,Target lang word TTR,Target lang subword TTR,Source lang vocab size,Source lang subword vocab size,Target lang vocab size,Target lang subword vocab size,Source lang Average Sent. Length,Target lang average sent. length,Source lang word Count,Source lang subword Count,Target lang word Count,Target lang subword Count,geographic,genetic,inventory,syntactic,phonological,featural
hin,eng,17.8,1.079011252,-2.432928866,-1.489359247,-1.493036061,-0.988872024,0.30637928,0.539154264,0.40145045,0.860411412,2.600219101,0.766063941,1.642215165,1.326040639,1.144973165,1.020235631,0.4,0.9,0.4684,0.59,0.3433,0.5
eng,dan,30.9,1.833330857,-1.89899978,-1.770149138,-0.981556571,-1.819725099,1.135600159,1.403799557,1.883475734,1.292114556,0.979933464,0.745478235,1.858163056,1.788318412,1.794690456,1.796423383,0,0.7,0.5983,0.5,0.5687,0.7
vie,eng,20.2,2.906594215,-3.184134851,-2.347862572,-2.417384386,-2.101727155,2.02586704,4.060417053,2.303649011,4.589339685,2.468274091,1.44904816,3.193941821,2.9836109,2.917733918,2.936401977,0.5,1,0.455,0.57,0.427,0.5
vie,ind,14.7,0.536278796,-1.982178487,-0.807681488,-0.971619313,-0.557254932,-0.165244778,0.85134595,0.241706842,0.680057536,2.233065477,0.983952153,1.071240194,0.874625837,0.7325374,0.629232332,0.1,1,0.5107,0.36,0.3277,0.4
vie,por,13,0.980692786,-2.3030364,-1.123258724,-1.269636279,-1.167426775,0.086163074,1.100905285,0.697198347,0.781027279,2.108399518,1.293762046,1.423474332,1.193245785,1.202571764,1.139147428,0.5,1,0.4546,0.57,0.5456,0.5
vie,ara,4.2,0.004408424,-2.063384074,-0.380772479,0.032288861,-0.310636957,-1.022164298,0.133095083,0.341898288,-0.153395725,2.082986354,0.726763838,0.568551887,0.337697672,0.200788363,0.202620979,1,1,0.6153,0.66,0.5456,0.6
vie,mkd,6.9,-0.57856461,-1.821889513,0.136410294,0.074999465,0.363373017,-1.606973781,-0.171986002,-0.324190128,-0.143799801,2.034853555,0.9206402,0.049113001,-0.155562626,-0.25311279,-0.326944624,0.4,1,0.5611,0.58,0.5456,0.6
vie,ell,8.8,-0.254018125,-1.877845326,-0.157695386,-0.153613115,-0.25837057,-1.235885481,-0.087401748,-0.000532189,-0.213555371,1.997623084,1.149628818,0.320931099,0.10020405,0.090886499,0.144612048,0.4,1,0.59,0.66,0.4788,0.6
vie,ita,10.7,0.510833129,-1.953845754,-0.662049754,-0.9348034,-0.758032818,-0.282747685,0.860383697,0.325515445,0.516072353,1.97386596,1.18379894,0.978865155,0.762145446,0.764592151,0.742156562,0.4,1,0.5227,0.61,0.5456,0.6
vie,ron,8.5,0.032427052,-1.934059839,-0.400606754,-0.523044329,-0.330839171,-0.915583991,0.145203763,0.037929712,-0.079966266,1.962598643,1.132298734,0.560251234,0.356728195,0.335031953,0.23900197,0.4,1,0.5328,0.63,0.4934,0.6
vie,glg,6.5,-0.557030517,-1.526967531,0.186925778,-0.264247603,0.368284825,-1.372542828,-0.142448955,-0.573563049,-0.233113454,1.875586759,1.003037575,0.024639082,-0.187233363,-0.212075259,-0.355670485,0.5,1,0.5328,0.73,0.5456,0.6
spa,glg,30.1,2.234752776,-2.240153605,-2.482754506,-1.981726734,-2.432403708,1.731146205,1.555438609,1.842246805,1.503915341,1.853573139,1.552606804,2.4437055,2.39319973,2.36215377,2.339151365,0,0.1538,0.3847,0.62,0.5922,0.5
vie,spa,13.7,0.944298545,-2.010272701,-0.950983649,-1.189293615,-0.997481716,0.187547295,1.203009462,0.673147816,0.892672262,1.823954566,1.177266845,1.314744661,1.085619665,1.139384077,1.036009345,0.5,1,0.566,0.62,0.4788,0.6
vie,fra,13.2,0.682657108,-2.080497136,-0.766998778,-1.210194754,-0.712518638,-0.233329046,0.908938605,0.310739322,1.055200325,1.818045215,1.201426833,1.085872228,0.858524855,0.918637206,0.856202502,0.5,1,0.5018,0.61,0.5354,0.5
spa,eng,33.2,4.271584177,-3.20771688,-3.222197263,-3.088668104,-3.013558623,3.571139727,6.189792745,3.512703622,6.456414964,1.811031337,1.414827116,4.201430497,4.266436516,4.094260434,4.175857971,0.1,0.9,0.5481,0.4,0.3433,0.5
fra,eng,31.6,4.030058927,-3.112154393,-2.930896788,-2.923835805,-2.626351216,3.332665322,6.39067585,3.343219355,6.727846945,1.80996376,1.425481623,3.991344307,4.092306549,3.887328904,3.94561068,0,0.9,0.4753,0.46,0.427,0.5
vie,srp,1.7,-0.606539371,-1.571371213,0.237855537,0.772323462,0.385947323,-1.519861804,-0.168540102,0.079215456,-0.288822569,1.782151416,0.439865101,-0.043697376,-0.234707886,-0.407708953,-0.385116144,0.4,1,0.6153,0.72,0.8691,0.8
vie,slv,4.6,-0.787305782,-1.447940095,0.425714534,0.713061442,0.626583145,-1.654367394,-0.216360859,-0.220164016,-0.292375017,1.77190385,0.43846998,-0.20349525,-0.396351047,-0.565123313,-0.576123672,0.4,1,0.5303,0.62,0.5456,0.6
vie,dan,8.5,-0.365703162,-1.65382404,0.040826313,0.079466235,0.284908867,-1.276348567,-0.041773831,-0.22268527,-0.130813903,1.768651223,0.4694855,0.161840794,-0.043859741,-0.190461197,-0.26137233,0.4,1,0.6153,0.66,0.5456,0.8
ita,eng,30,3.720185381,-2.920910569,-2.971967081,-2.915065126,-2.884239238,3.071951822,5.294369628,3.002684636,5.139193182,1.765496676,1.59115587,3.710122417,3.819726644,3.663033068,3.707286686,0.1,0.9,0.5064,0.51,0.5687,0.5
spa,por,27.6,2.727350506,-2.400446895,-2.576536021,-2.24307196,-2.580055805,2.203593867,2.814601322,2.256371428,2.724217776,1.746890079,1.529396116,2.842668995,2.817571661,2.783795377,2.795236017,0,0.2667,0.4797,0.4,0.5922,0.5
vie,hrv,4.9,-0.826078607,-1.336733909,0.523120037,0.836789567,0.651477494,-1.621155443,-0.102277186,-0.187517972,-0.289532804,1.731225949,0.369119807,-0.248202865,-0.441525197,-0.617600666,-0.594990905,0.4,1,0.566,0.74,0.5456,0.7
fra,ita,24.6,2.470345159,-2.141515966,-2.338012532,-2.069385066,-2.352115238,2.08866545,2.853602999,2.071431224,2.715923561,1.730441411,1.53357683,2.614966287,2.640077825,2.561661455,2.612934189,0,0.5625,0.4379,0.55,0.5456,0.5
por,eng,35,3.894680239,-3.082065214,-3.238864666,-3.153506524,-3.038943403,3.133237084,4.871345783,2.992313132,5.222162081,1.704859068,1.529706301,3.845254793,3.912784264,3.797967774,3.852531678,0.1,0.9,0.4235,0.47,0.5687,0.5
spa,ita,23.8,2.347187098,-2.086200543,-2.257196421,-2.016052148,-2.308926643,1.959837521,2.446886121,1.958104953,2.455097109,1.698330919,1.542458211,2.499281614,2.46310797,2.457077911,2.506267692,0.1,0.4615,0.5037,0.47,0.5922,0.5
fas,eng,16.7,1.40293995,-2.046815224,-1.56531931,-1.598494898,-1.119759758,0.701541543,0.742891566,0.86236029,1.936088034,1.653440106,1.052983987,1.66690712,1.442703818,1.504135636,1.422847045,1,1,0.5983,0.57,0.5687,0.6
vie,bul,7.5,-0.514331353,-1.678033232,0.256344327,0.16266098,0.367651153,-1.549047558,-0.066535452,-0.320285597,-0.21216206,1.651215954,0.531905728,0.000899361,-0.2209278,-0.302661831,-0.349341386,0.4,1,0.552,0.58,0.4407,0.6
eng,ita,29.5,3.720185381,-2.91177623,-2.884485604,-2.924202666,-2.97171405,3.006096103,5.139124447,3.068501668,5.294439851,1.589312014,1.767426955,3.662356642,3.70745713,3.710803903,3.819551511,0.1,0.9,0.5064,0.51,0.5687,0.5
fra,spa,26.4,2.703960756,-2.323432113,-2.440881397,-2.2262893,-2.397834247,2.173918388,3.175918028,2.243227116,3.031147444,1.582710616,1.536391109,2.77784087,2.810979182,2.765371818,2.736732309,0,0.4375,0.5804,0.41,0.4788,0.5
vie,rus,7.2,0.316578451,-1.913208618,-0.341651214,0.213120314,-0.566690584,-0.678726364,0.701096136,0.728410596,0.216483849,1.568185881,0.247382374,0.700144432,0.464833532,0.342062112,0.507716156,0.2,1,0.6154,0.66,0.4407,0.6
vie,ukr,6.7,-0.293625233,-1.47421337,0.101090611,0.587880913,0.0681729,-1.098276822,0.119028017,0.209254895,-0.188550601,1.566451696,0.149704535,0.169631331,-0.046708417,-0.214508439,-0.106288194,0.4,1,0.5227,0.61,0.5456,0.6
eng,ara,11.9,2.82156229,-2.641355571,-2.478359473,-1.691619776,-2.853129624,2.026986891,3.186546465,2.752653716,2.354129311,1.554086929,1.197097447,2.872233196,2.843529909,2.775583969,2.90791075,1,1,0.5983,0.57,0.5687,0.6
fra,por,24.2,2.128864364,-2.086219523,-2.15548828,-1.869158578,-2.116806335,1.602746765,2.048906033,1.710475184,1.85929447,1.551064422,1.332532881,2.26971361,2.272071908,2.210524132,2.188805539,0,0.4375,0.3947,0.46,0.5456,0.5
glg,spa,34.4,2.234752776,-1.978764883,-2.432615652,-2.243207079,-2.482538742,1.844976162,1.503881457,1.728483719,1.555472988,1.550781848,1.855546622,2.361615149,2.339264671,2.444252818,2.393084171,0,0.1538,0.3847,0.62,0.5922,0.5
ron,eng,25,2.274371359,-1.958546752,-2.471533481,-2.297753787,-2.311414664,1.917065412,1.702763198,1.539582662,1.763692345,1.550498145,1.399638029,2.395952236,2.425327385,2.355115689,2.315882245,0.1,0.9,0.4997,0.53,0.3498,0.5
vie,swe,8.2,-0.275869969,-1.428279316,0.0535438,0.318522358,0.221732826,-1.039224352,0.180678273,0.006246325,-0.182324041,1.548955728,0.201128301,0.18031077,0.007987959,-0.18514776,-0.225815285,0.4,1,0.5354,0.65,0.5456,0.6
ita,por,22.8,1.947965628,-1.880886495,-2.092435581,-1.818936991,-2.038302893,1.545867781,1.763233387,1.594554433,1.683441097,1.545869766,1.527162984,2.111170699,2.142805,2.106119179,2.077892176,0.1,0.5333,0.351,0.3,0.0002,0.3
ita,spa,26.4,2.347187098,-2.01307827,-2.309129181,-2.089200052,-2.25699784,1.960902412,2.455054106,1.957040687,2.446929046,1.54063823,1.700228252,2.456529235,2.506387977,2.49983482,2.462989493,0.1,0.4615,0.5037,0.47,0.5922,0.5
spa,fra,25.6,2.703960756,-2.223241754,-2.398043557,-2.326514779,-2.440668823,2.246192171,3.031098919,2.170995791,3.175967942,1.534574103,1.584551234,2.764790484,2.736862219,2.778423587,2.810846176,0,0.4375,0.5804,0.41,0.4788,0.5
ita,fra,24.9,2.470345159,-2.0663925,-2.352321066,-2.144534865,-2.337807794,2.074295296,2.715878058,2.085792935,2.853649823,1.531761204,1.732354495,2.5611017,2.613058929,2.615531748,2.639951956,0,0.5625,0.4379,0.55,0.5456,0.5
eng,por,31.4,3.894680239,-3.150134078,-3.039201556,-3.085413799,-3.238591303,2.995718502,5.222092551,3.129750927,4.871411951,1.527892573,1.706759603,3.797277054,3.852708188,3.845950596,3.912605245,0.1,0.9,0.4235,0.47,0.5687,0.5
por,spa,32.4,2.727350506,-2.240018534,-2.580278998,-2.403556556,-2.576313113,2.259344209,2.724172193,2.200653837,2.814647772,1.527582539,1.748811231,2.783212091,2.79536837,2.843258581,2.81743838,0,0.2667,0.4797,0.4,0.5922,0.5
ell,eng,27.9,2.254048814,-1.661735241,-2.560556439,-2.285932106,-2.27545064,2.153372527,1.684698959,1.522056576,1.760310379,1.525647465,1.397270337,2.371562089,2.490596607,2.336819327,2.286542211,0.1,0.8333,0.5516,0.52,0.195,0.5
por,ita,24.4,1.947965628,-1.816032183,-2.038484813,-1.883814037,-2.092249551,1.597138196,1.683405492,1.543314138,1.763269758,1.525350503,1.547692313,2.10560768,2.077994571,2.111682786,2.142699898,0.1,0.5333,0.351,0.3,0.0002,0.3
vie,hun,4.7,-0.273480826,-1.502916916,0.06327655,0.836982313,0.15381225,-1.11921737,0.097189074,0.396220654,-0.136276452,1.51514353,-0.016901347,0.173219165,-0.022925338,-0.242159983,-0.159370949,0.4,1,0.5278,0.68,0.4788,0.6
por,glg,23,1.05850037,-1.411473619,-1.370256577,-1.361576788,-1.327291822,0.762235785,0.605408889,0.784530355,0.640957709,1.508847364,1.453148643,1.328514772,1.250426991,1.313360152,1.226418007,0,0.2,0.4225,0.57,0.0002,0.5
vie,slk,3.4,-1.052161059,-1.211394471,0.806490967,0.969789428,0.972508805,-1.907778416,-0.276076944,-0.514675523,-0.401191025,1.501256382,0.025719412,-0.506933008,-0.713636616,-0.907068286,-0.879558349,0.4,1,0.6153,0.66,0.5456,0.6
eng,ind,28.8,2.844460928,-2.418050035,-2.116102417,-2.222141656,-2.033225393,2.240121248,4.393665252,2.288396749,4.291832624,1.496863935,1.18415471,2.876609864,2.893321726,2.791969003,2.799542201,0.6,1,0.4546,0.52,0.2736,0.5
vie,heb,4.6,-0.413070351,-1.738567634,0.173978264,0.443072626,0.360319374,-1.538488854,-0.128785624,-0.170786056,-0.266868356,1.484455122,-0.052278921,0.043647127,-0.173208288,-0.373012469,-0.358771207,0.4,1,0.5125,0.62,0.5456,0.6
vie,epo,7.3,-0.946533768,-1.266504666,0.70036921,0.550885152,0.952804101,-1.823981416,-0.246457433,-0.617737758,-0.240121999,1.482298664,0.360450029,-0.420321343,-0.621599319,-0.724592633,-0.819188725,0.5,1,0.6153,0.73,0.5456,0.9
vie,bos,4,-1.046047352,-1.122856706,0.797402313,1.005547314,0.97478246,-1.826642068,-0.26053429,-0.444676745,-0.440106094,1.480080451,0.093936111,-0.507363491,-0.702135746,-0.8832699,-0.892179998,0.4,1,0.6153,0.68,0.5456,0.8
glg,por,22.4,1.05850037,-1.35883224,-1.327419574,-1.414236619,-1.370125561,0.786637982,0.640932098,0.760142493,0.605434161,1.451372449,1.51065175,1.312932633,1.226484842,1.328943942,1.250359156,0,0.2,0.4225,0.57,0.0002,0.5
eng,vie,26.9,2.906594215,-2.414269879,-2.101913906,-3.187519215,-2.347657084,2.306649582,4.589276222,2.023031417,4.060475446,1.447273977,2.470549101,2.917136443,2.936540226,3.194568621,2.983470685,0.5,1,0.455,0.57,0.427,0.5
vie,ces,4.7,-0.266310173,-1.531017703,0.12517006,0.539099918,0.185414279,-1.170606118,0.145840036,0.131485585,-0.173347398,1.431877142,-0.015577288,0.156873313,-0.058262676,-0.235571828,-0.194638851,0.4,1,0.5541,0.78,0.5456,0.7
eng,mkd,21.8,1.716761205,-2.157657054,-1.982930312,-1.280508758,-1.993828566,0.927723791,0.839619289,1.686309068,0.962629392,1.427202818,1.306205217,1.878166917,1.799372217,1.845384878,1.842241619,0.1,0.9,0.5064,0.57,0.5687,0.6
vie,tur,4,-0.230827789,-1.497571031,0.089504614,0.364404735,0.251133614,-1.09495938,0.271079552,0.06194863,-0.094813913,1.424296891,0.088432317,0.185639379,0.004743406,-0.176559988,-0.224686274,0.4,1,0.5125,0.82,0.4788,0.6
eng,fra,32.6,4.030058927,-2.920543837,-2.626577935,-3.115513526,-2.930646885,3.346830989,6.727762981,3.329062009,6.390756583,1.423718994,1.811915852,3.886628718,3.945791077,3.992055587,4.092120033,0,0.9,0.4753,0.46,0.427,0.5
vie,kor,9.3,-0.763236227,-1.12771439,0.434801173,-0.880717943,-0.260548797,-1.474021797,-0.269711198,-1.956190905,-2.709411704,1.420812447,-0.267331921,-0.277772734,-0.418369036,-0.735491299,-0.548019897,0.1,1,0.4819,0.75,0.4934,0.6
eng,spa,35.8,4.271584177,-3.085318378,-3.013814842,-3.21110951,-3.22192517,3.51641488,6.456333602,3.567396321,6.189871552,1.413069711,1.812983952,4.093538327,4.176047985,4.202164035,4.266242728,0.1,0.9,0.5481,0.4,0.3433,0.5
eng,ron,20.4,2.274371359,-2.2946812,-2.311617391,-1.961501515,-2.471318572,1.542134112,1.76365597,1.914293706,1.702798989,1.397888071,1.552322962,2.354577814,2.31599458,2.396494494,2.425210485,0.1,0.9,0.4997,0.53,0.3498,0.5
eng,ell,27.1,2.254048814,-2.282863661,-2.275650626,-1.664585964,-2.560334749,1.524597724,1.760274036,2.150462,1.684734576,1.39552154,1.527460092,2.33628339,2.28665332,2.372101764,2.490476982,0.1,0.8333,0.5516,0.52,0.195,0.5
glg,eng,23.4,1.860602387,-1.79669198,-2.018614361,-1.930695714,-2.014791765,1.442191109,1.311554508,1.257463613,1.142687716,1.395440871,1.251876956,1.994501043,1.958849348,1.955619905,1.908887878,0.1,0.9,0.4997,0.67,0.5687,0.6
por,ind,17.5,0.931350855,-1.265111565,-1.09720777,-1.203209652,-0.851080724,0.661780594,0.86887098,0.517863107,0.981214785,1.357316556,0.88062696,1.176986711,1.108119532,1.04774438,0.945035798,0.6,1,0.4158,0.48,0.5687,0.5
fra,ron,16.5,0.942788002,-1.43722872,-1.32692267,-0.94231817,-1.226957735,0.507043323,0.377501291,0.861386435,0.367912414,1.330853284,1.087757198,1.179746883,1.152801757,1.11381402,1.071226993,0.1,0.625,0.4336,0.53,0.3918,0.5
por,fra,26.7,2.128864364,-1.866236172,-2.116994236,-2.089219039,-2.155297446,1.713127085,1.859257179,1.600159708,2.048945143,1.330815824,1.552889517,2.210001573,2.188912566,2.270242494,2.271961408,0,0.4375,0.3947,0.46,0.5456,0.5
mkd,eng,23.4,1.716761205,-1.277792617,-1.994007098,-2.160681611,-1.982752624,1.688946764,0.962600697,0.925533281,0.839646805,1.304501067,1.428967156,1.844901,1.842334172,1.878654319,1.799281458,0.1,0.9,0.5064,0.57,0.5687,0.6
por,vie,18,0.980692786,-1.266923947,-1.167542348,-2.306111916,-1.123146524,0.69925464,0.781000325,0.084466947,1.100935306,1.292063997,2.110498,1.202155981,1.139210618,1.423913562,1.193180339,0.5,1,0.4546,0.57,0.5456,0.5
ita,ara,5.3,0.334133753,-0.970109049,-0.660314276,-0.047810361,-0.578980129,0.088668251,0.271695887,0.662511999,0.029648519,1.265318749,0.606471934,0.633282631,0.596992583,0.454628904,0.465442709,1,1,0.6737,0.61,0.0002,0.7
fra,ara,6,0.665393079,-1.347401961,-0.851472469,-0.212590283,-0.716172926,0.185607507,0.742344485,0.889046832,0.584990754,1.260543421,0.443492762,0.919730703,0.878878432,0.698233485,0.728274928,1,1,0.6025,0.57,0.5456,0.6
eng,srp,5.5,1.717285204,-1.899395051,-1.607068654,-0.519764189,-2.043168399,1.095733214,1.766612792,2.221734384,1.02322484,1.258064939,0.908505958,1.832766772,1.760486075,1.738060496,1.898060824,0.1,0.9,0.5983,0.62,0.8632,0.8
spa,ind,16.1,0.894203892,-1.213870431,-0.908245427,-1.011484849,-0.694551436,0.616616645,1.065267749,0.537634236,1.085916222,1.25695785,0.626492334,1.117511192,1.013550409,0.94660143,0.850559836,0.6,1,0.4627,0.57,0.4477,0.5
eng,glg,24.3,1.860602387,-1.927751745,-2.014971894,-1.799590009,-2.018433955,1.259849232,1.142657294,1.439698372,1.311586548,1.250199443,1.397189629,1.95512435,1.908983215,1.99500077,1.958751929,0.1,0.9,0.4997,0.67,0.5687,0.6
eng,rus,17.4,3.426827326,-2.661608439,-2.843963167,-1.62085688,-3.19948233,2.696999429,3.925050991,3.504131928,3.442874659,1.248085792,0.885809109,3.315025688,3.337684599,3.217031178,3.484300857,0.2,0.9,0.5594,0.49,0.2804,0.5
spa,epo,13.5,0.561025246,-1.122333661,-0.807512468,-0.364888379,-0.719362605,0.245557505,0.300555781,0.79489914,0.22647064,1.243953278,0.888291114,0.824575591,0.721253631,0.72811037,0.631052694,0.1,1,0.6832,0.67,0.5922,0.8
vie,pol,4.5,-0.120384206,-1.603062219,-0.046428669,0.467791889,0.033471189,-1.120064254,0.124149107,0.224921294,-0.106325408,1.242047364,-0.10527067,0.232164266,0.071201651,-0.133109921,-0.056010616,0.4,1,0.5444,0.59,0.4407,0.6
ron,ind,11,0.011352166,-0.448389473,-0.388000469,-0.703976675,-0.047847131,0.123954767,-0.007233792,-0.329152239,0.059023433,1.240039498,0.72491263,0.346050445,0.304363327,0.206318872,0.054203148,0.5,1,0.3931,0.57,0.3498,0.5
por,ron,15.3,0.761333924,-1.222044057,-1.041639957,-0.942220663,-1.071557612,0.41619524,0.295658313,0.665155544,0.305469586,1.225297619,1.203356428,0.99351251,0.904764606,0.987508646,0.931142827,0.1,0.6,0.4225,0.38,0.641,0.4
eng,slv,16.5,1.457427909,-1.789144377,-1.589957691,-0.687244028,-1.638148166,0.825940465,0.901062619,1.673994418,0.925194426,1.209280907,0.808190239,1.593820263,1.506164712,1.485129669,1.550962407,0.1,0.9,0.4546,0.56,0.5687,0.5
ron,por,15.4,0.761333924,-0.939623058,-1.071665881,-1.224740658,-1.041533974,0.667193002,0.30544719,0.414305232,0.295680614,1.201702704,1.226962917,0.987115645,0.931197329,0.993906188,0.904711207,0.1,0.6,0.4225,0.38,0.641,0.4
fra,vie,17,0.682657108,-1.207503251,-0.712599555,-2.083494646,-0.766913718,0.312568453,1.055170743,-0.234837485,0.908966786,1.199774055,1.820001271,0.918251501,0.856253875,1.086275692,0.858473387,0.5,1,0.5018,0.61,0.5354,0.5
fra,ind,15,0.653007512,-1.04529028,-0.588535913,-0.866524505,-0.466548164,0.4220196,1.329044677,0.309311888,0.82949107,1.198898719,0.539960812,0.892259575,0.83448596,0.713617427,0.599177992,0.6,1,0.4688,0.56,0.427,0.5
eng,ukr,17.6,2.364476117,-2.130759522,-1.956736161,-1.032289102,-2.593601883,1.731009763,2.85520639,2.59369542,1.516080717,1.197927767,0.840082783,2.378634127,2.339457563,2.281748105,2.469826708,0.1,0.9,0.4661,0.51,0.5687,0.5
ara,eng,20.3,2.82156229,-1.688759579,-2.85337362,-2.644549676,-2.478144044,2.755918214,2.354087276,2.024150611,3.186596481,1.195446792,1.555913507,2.775001553,2.908047809,2.872825913,2.843395544,1,1,0.5983,0.57,0.5687,0.6
ita,ron,13.3,0.652286183,-1.061224841,-0.967193881,-0.779471915,-0.899613975,0.401264313,0.366686291,0.617627063,0.310965249,1.186904847,1.083433836,0.888381322,0.865741062,0.860276209,0.796895614,0,0.3333,0.3812,0.42,0.641,0.4
fra,glg,17.2,0.600467981,-1.146250017,-0.932270384,-0.871859247,-0.76070159,0.251604468,0.239518372,0.382459081,0.195177784,1.184323047,0.893717239,0.842670375,0.80278433,0.763845775,0.654990489,0,0.4375,0.4938,0.64,0.5456,0.6
ind,eng,24.9,2.844460928,-2.219095563,-2.033406926,-2.421165866,-2.115914584,2.291388355,4.291772013,2.23715976,4.39372684,1.1825104,1.498662443,2.79138485,2.799674734,2.877203045,2.893185282,0.6,1,0.4546,0.52,0.2736,0.5
ita,vie,15.3,0.510833129,-0.932208394,-0.758117202,-1.956798869,-0.661972689,0.327353262,0.516047939,-0.284227092,0.860411412,1.182154804,1.97589845,0.764222764,0.742203172,0.979257281,0.762098003,0.4,1,0.5227,0.61,0.5456,0.6
eng,heb,17.3,2.10057748,-2.410489468,-2.116131526,-1.198284457,-2.268139905,1.109160135,1.434688085,1.975937916,1.127330377,1.181708612,0.583249738,2.145005904,2.070109349,1.982889051,2.104673011,0.2,1,0.5549,0.52,0.5687,0.6
vie,deu,6,0.160321233,-1.475637808,-0.212999422,0.114726594,-0.145298038,-0.648960044,0.325560526,0.346028452,0.005331229,1.180656185,0.056130439,0.459350337,0.258766436,0.154486823,0.11621845,0.4,1,0.4648,0.72,0.4601,0.6
spa,ron,14.7,0.802406756,-1.230798043,-0.978412545,-0.828602735,-1.056943354,0.444130546,0.419874275,0.746703398,0.314624786,1.179128481,1.016304733,1.016672711,0.889397387,0.97249717,0.922149603,0.1,0.3333,0.5114,0.47,0.4278,0.5
spa,vie,17.8,0.944298545,-1.186609436,-0.997584342,-2.013245596,-0.950884573,0.675189972,0.892644238,0.185791609,1.203040462,1.175625913,1.82591352,1.138974987,1.036068227,1.315172372,1.085558713,0.5,1,0.566,0.62,0.4788,0.6
spa,ara,6.2,0.74297245,-1.286353964,-0.872620193,-0.241245556,-0.972160943,0.309738141,0.472356185,0.972304622,0.138856195,1.17258366,0.455255386,0.963271744,0.820462142,0.768816374,0.806301608,1,1,0.6832,0.56,0.5922,0.6
ita,ind,14,0.537406383,-0.933014255,-0.711740623,-0.847835994,-0.447754969,0.358301487,0.757089165,0.233945271,0.801562278,1.172171509,0.690652782,0.784598574,0.772644517,0.654030551,0.576568012,0.6,1,0.4312,0.52,0.5687,0.5
vie,nld,7.3,-0.127845035,-1.345410665,-0.036292366,-0.034216388,0.087716166,-0.928534236,0.079760033,-0.090334512,-0.157515405,1.15560694,0.270343017,0.20224851,0.050847987,-0.037797097,-0.113086577,0.5,1,0.46,0.69,0.5456,0.6
ell,vie,14.4,-0.254018125,-0.151291841,-0.258416888,-1.880771801,-0.157656742,0.001113975,-0.21357279,-1.23680496,-0.087383119,1.148001435,1.999667227,0.09058848,0.144633702,0.321253522,0.100184251,0.4,1,0.59,0.66,0.4788,0.6
ron,vie,12.7,0.032427052,-0.520593605,-0.33089101,-1.937006019,-0.400549605,0.039598485,-0.079984966,-0.916691633,0.145224622,1.130679848,1.964625606,0.33470807,0.239027567,0.560599011,0.356697683,0.4,1,0.5328,0.63,0.4934,0.6
ita,glg,19.3,0.301214968,-0.81620817,-0.652839805,-0.719272968,-0.510900721,0.127172202,0.070043929,0.173467204,0.067469044,1.124885986,1.022466546,0.566615288,0.534987694,0.538769314,0.422205221,0.1,0.4615,0.4345,0.54,0.0002,0.5
fra,deu,14.5,2.264297181,-1.823479671,-2.088796869,-0.921057154,-2.024738229,1.845346881,2.231749664,2.450780139,2.133736106,1.116756862,0.578180499,2.26960901,2.270280587,2.123742618,2.192453704,0,0.8571,0.3886,0.46,0.2617,0.4
vie,jpn,5.6,-0.250524799,-1.732648281,0.195269779,2.315080347,-0.011998701,-1.472217302,-0.009880031,0.258526865,-0.719042027,1.107851854,-3.656476409,0.082737865,-0.156939194,-1.208570672,-0.190564031,0.2,1,0.5065,0.83,0.5295,0.6
por,ell,18.7,0.513814242,-1.075196615,-0.779381115,-0.603313188,-0.978469294,0.15923922,0.070692413,0.583841465,0.045994854,1.087238328,1.061069926,0.741079262,0.635088626,0.733921401,0.785448825,0.1,0.8333,0.4833,0.43,0.5922,0.5
ron,fra,19.3,0.942788002,-0.939720531,-1.227077843,-1.440000748,-1.326794956,0.863539238,0.36788942,0.505099946,0.377524377,1.086160151,1.33257036,1.113407639,1.071287346,1.180160292,1.152738,0.1,0.625,0.4336,0.53,0.3918,0.5
ron,ita,15.5,0.652286183,-0.776931338,-0.899709145,-1.06386507,-0.96709357,0.619636584,0.310942801,0.399383077,0.366709273,1.081838909,1.188551312,0.859896686,0.79694451,0.888763863,0.865689293,0,0.3333,0.3812,0.42,0.641,0.4
por,mkd,13.1,-0.003214186,-0.855023734,-0.256401294,-0.196336727,-0.136307912,-0.341271146,-0.065864176,0.148329028,0.045342296,1.074446485,0.792683447,0.288503382,0.184137063,0.212031139,0.120250509,0.1,0.9333,0.4296,0.52,0.0002,0.5
ita,epo,13.9,0.102461454,-0.675916715,-0.395338666,-0.037581158,-0.267119021,-0.038415982,0.028318149,0.450797915,-0.001266768,1.061616444,0.824088288,0.376818332,0.320048896,0.312345148,0.210579399,0.1,1,0.6737,0.67,0.0002,0.8
ell,por,18,0.513814242,-0.600834338,-0.978570471,-1.077841742,-0.779295111,0.585831126,0.045974946,0.157500164,0.070712558,1.059485963,1.088835904,0.733555263,0.785497243,0.741446197,0.635046489,0.1,0.8333,0.4833,0.43,0.5922,0.5
fra,rus,12.7,1.759978113,-1.703989949,-1.843663868,-0.500711589,-1.8890394,1.249248875,1.199112007,2.045134863,1.086417778,1.057174433,0.310660093,1.815387408,1.789420282,1.613128005,1.793932517,0.2,0.9375,0.5152,0.51,0.3333,0.5
