Source,Target,BLEU,dataset size (sent),Source lang word TTR,Source lang subword TTR,Target lang word TTR,Target lang subword TTR,Source lang vocab size,Source lang subword vocab size,Target lang vocab size,Target lang subword vocab size,Source lang Average Sent. Length,Target lang average sent. length,Source lang word Count,Source lang subword Count,Target lang word Count,Target lang subword Count,geographic,genetic,inventory,syntactic,phonological,featural
kor,pol,1.4,-0.454000777,-1.246738481,-0.218154203,0.847543056,0.649449038,-2.186053435,-2.320469874,-0.196106343,-0.27747614,-0.997687104,-0.867542271,-0.664844912,-0.473331711,-0.629512457,-0.590034938,0.4,1,0.5633,0.65,0.5,0.6
mkd,pol,4.5,-0.591486166,0.312519446,0.766543788,0.754472798,0.713997565,-0.613343775,-0.30093052,-0.35710191,-0.362655272,-0.244145738,-0.605070764,-0.57997513,-0.689007887,-0.677817609,-0.664702989,0.1,0.5714,0.3697,0.57,0.6162,0.5
ron,pol,5.2,0.043673453,-0.233775326,-0.093507184,0.432592505,-0.078844315,-0.00677944,-0.1138103,0.335273289,-0.129449445,0.356219448,-0.29205583,0.134511559,0.042171987,-0.041209189,0.026246709,0,0.8889,0.4856,0.4,0.2163,0.4
rus,pol,8.9,1.330786277,-0.162490112,-1.350179821,-0.255870098,-1.294463203,1.542010501,0.579268199,1.412712016,0.598631431,-0.251030318,-0.351444086,1.087907297,1.227301067,1.060843013,1.18871948,0.2,0.4,0.4949,0.47,0,0.5
slk,pol,7.1,-0.170426834,0.612898713,0.192409591,0.552746866,0.250956746,0.105034523,-0.301642923,0.032328038,-0.217040797,-0.547799936,-0.588236749,-0.296553473,-0.235853872,-0.30747076,-0.258550361,0,0.3333,0.6597,0.6,0.6162,0.6
srp,pol,3.9,-0.352980674,0.8730069,0.454481717,0.707982518,0.545186112,0.058109788,-0.28670935,-0.12880658,-0.160951753,-0.644103839,-0.72576528,-0.481234872,-0.438638499,-0.503331117,-0.475285912,0,0.5,0.6597,0.59,0.8485,0.7
swe,pol,5.8,0.314302171,0.085510001,-0.254588674,0.302362943,-0.336410196,0.460850495,0.019788522,0.628562891,0.205218472,-0.101511025,-0.177922066,0.245492323,0.206535735,0.224823839,0.322740094,0,0.8333,0.5444,0.58,0.6162,0.6
tur,pol,2.5,-0.007639562,0.486673455,0.274670038,0.551201539,0.12477775,0.10068713,-0.180959424,0.195823292,-0.174037186,-0.803102006,-0.718539243,-0.224366561,-0.267232889,-0.201366403,-0.146948826,0.1,1,0.5389,0.68,0.2048,0.6
vie,pol,4.5,-0.120384206,-1.603062219,-0.046428669,0.467791889,0.033471189,-1.120064254,0.124149107,0.224921294,-0.106325408,1.242047364,-0.10527067,0.232164266,0.071201651,-0.133109921,-0.056010616,0.4,1,0.5444,0.59,0.4407,0.6
ara,por,12,-2.618779672,1.781084617,3.227924552,1.366413337,3.05023751,-2.346412967,-0.614351556,-2.507727564,-0.611254711,-1.076345965,-0.55302059,-2.566568254,-2.71978092,-2.424871833,-2.5786869,1,1,0.6328,0.61,0.0002,0.6
bul,por,14.7,0.23624856,-0.26923713,-0.332355743,-0.796717531,-0.354261972,0.289803893,0.107481253,-0.066706683,0.109428573,0.520234745,0.830267519,0.34625513,0.292340298,0.43024395,0.310187902,0.1,0.8571,0.4276,0.34,0.6162,0.4
ces,por,10.8,0.589854577,0.094663102,-0.716197067,-0.896633894,-0.672648368,0.887602996,0.122229475,0.235354898,0.148404993,0.007576039,0.632810561,0.514420996,0.599535202,0.683917908,0.572446561,0.1,0.9333,0.4431,0.57,0.0002,0.5
dan,por,14,0.328146384,-0.23469753,-0.397478872,-0.837733488,-0.425332755,0.362006474,0.06744893,-0.012776906,0.097209473,0.321339315,0.753595537,0.372157659,0.332625679,0.489299169,0.36290991,0.1,0.9333,0.6328,0.59,0.0002,0.8
deu,por,14.2,1.364107065,-0.534628774,-1.305324931,-1.186615708,-1.351209206,1.46481707,0.867281001,1.002211111,0.760929661,0.274546202,0.606871046,1.259340925,1.272012232,1.349500466,1.27868091,0.1,0.8571,0.4343,0.53,0.5456,0.5
ell,por,18,0.513814242,-0.600834338,-0.978570471,-1.077841742,-0.779295111,0.585831126,0.045974946,0.157500164,0.070712558,1.059485963,1.088835904,0.733555263,0.785497243,0.741446197,0.635046489,0.1,0.8333,0.4833,0.43,0.5922,0.5
eng,por,31.4,3.894680239,-3.150134078,-3.039201556,-3.085413799,-3.238591303,2.995718502,5.222092551,3.129750927,4.871411951,1.527892573,1.706759603,3.797277054,3.852708188,3.845950596,3.912605245,0.1,0.9,0.4235,0.47,0.5687,0.5
spa,por,27.6,2.727350506,-2.400446895,-2.576536021,-2.24307196,-2.580055805,2.203593867,2.814601322,2.256371428,2.724217776,1.746890079,1.529396116,2.842668995,2.817571661,2.783795377,2.795236017,0,0.2667,0.4797,0.4,0.5922,0.5
fra,por,24.2,2.128864364,-2.086219523,-2.15548828,-1.869158578,-2.116806335,1.602746765,2.048906033,1.710475184,1.85929447,1.551064422,1.332532881,2.26971361,2.272071908,2.210524132,2.188805539,0,0.4375,0.3947,0.46,0.5456,0.5
hrv,por,12.1,-0.10884733,0.438489668,-0.076049139,-0.564059743,-0.023078205,0.384977914,-0.139712509,-0.324651706,-0.124677544,0.300907276,0.814285929,-0.01296879,0.021180218,0.126119444,-0.016461715,0.1,0.9333,0.3806,0.77,0.0002,0.5
hun,por,9.7,0.549442937,0.453322567,-0.603494907,-0.831614901,-0.637369692,1.174133586,0.306058191,0.267749937,0.208977165,0.030675321,0.696773184,0.485580611,0.561686589,0.666145681,0.561439879,0.1,1,0.4185,0.52,0.5922,0.5
ind,por,14.6,0.931350855,-1.200520596,-0.851172196,-1.267823261,-1.097097555,0.519813986,0.981185912,0.659746316,0.868898776,0.879131465,1.359046613,1.047344998,0.945090881,1.177399828,1.108057641,0.6,1,0.4158,0.48,0.5687,0.5
ita,por,22.8,1.947965628,-1.880886495,-2.092435581,-1.818936991,-2.038302893,1.545867781,1.763233387,1.594554433,1.683441097,1.545869766,1.527162984,2.111170699,2.142805,2.106119179,2.077892176,0.1,0.5333,0.351,0.3,0.0002,0.3
jpn,por,5.1,0.747269946,2.187083644,-1.039830158,-1.087968571,-0.728552788,1.547244964,-0.239437756,0.145564416,0.121610024,-3.517195991,0.334342522,-0.304450824,0.754463147,0.739781389,0.609137343,0.5,1,0.4584,0.77,0.6162,0.6
kor,por,4.3,-0.00406984,-1.38162946,-0.839447034,-0.367643606,-0.043926495,-1.513785812,-2.102219722,-0.215107966,-0.266162181,-0.549472617,0.308043598,-0.152503814,0.077978993,0.079946641,-0.039360059,0.5,1,0.5185,0.7,0.641,0.6
mkd,por,13.9,-0.003214186,-0.194000482,-0.13634493,-0.857591685,-0.25635513,0.150062693,0.045322395,-0.342716173,-0.06584534,0.79123107,1.076037787,0.211720286,0.120271146,0.288822369,0.184113759,0.1,0.9333,0.4296,0.52,0.0002,0.5
ron,por,15.4,0.761333924,-0.939623058,-1.071665881,-1.224740658,-1.041533974,0.667193002,0.30544719,0.414305232,0.295680614,1.201702704,1.226962917,0.987115645,0.931197329,0.993906188,0.904711207,0.1,0.6,0.4225,0.38,0.641,0.4
rus,por,12.4,1.437953225,-0.44632731,-1.679206007,-1.517208455,-1.562071259,1.710276964,0.723148799,0.949491731,0.747838528,0.426553088,0.969462954,1.364697013,1.527139142,1.511917687,1.441547163,0.3,0.9333,0.47,0.5,0.6162,0.5
slk,por,7.8,-0.325373572,0.616279573,0.212505703,-0.41149155,0.295605154,0.106938669,-0.226833662,-0.590020724,-0.199644312,-0.054248606,0.544054215,-0.297337609,-0.23090917,-0.135217178,-0.288967456,0.1,0.9333,0.6328,0.61,0.0002,0.6
srp,por,10.8,0.095760294,0.447525262,-0.350322073,-0.725522757,-0.235770685,0.701721193,-0.094832471,-0.174652776,5.37E-05,0.376680081,0.868331269,0.185303021,0.250240054,0.318513876,0.186192395,0.1,0.9333,0.6328,0.61,0.8278,0.8
swe,por,15,0.605142092,-0.185040974,-0.697479156,-0.923621363,-0.819824419,0.775537021,0.156006498,0.317775594,0.163635261,0.305700521,0.838609831,0.608525356,0.594152337,0.752971756,0.692901924,0.1,0.9333,0.493,0.47,0.0002,0.5
tur,por,9,0.485145425,0.017897804,-0.496673489,-0.87113216,-0.591027848,0.684934585,0.098477062,0.128917157,0.080427164,0.030652029,0.659895775,0.429723368,0.419585016,0.600294771,0.489082964,0.2,1,0.4672,0.69,0.5922,0.6
vie,por,13,0.980692786,-2.3030364,-1.123258724,-1.269636279,-1.167426775,0.086163074,1.100905285,0.697198347,0.781027279,2.108399518,1.293762046,1.423474332,1.193245785,1.202571764,1.139147428,0.5,1,0.4546,0.57,0.5456,0.5
ara,ron,5.6,-0.324085918,0.263295013,0.120203163,-0.32901387,0.107591607,0.001102869,-0.274661447,-0.306559647,-0.11651052,0.464069803,1.032110199,-0.155696773,-0.171331,-0.001831592,-0.117373677,1,1,0.6552,0.61,0.641,0.6
bul,ron,9.8,-0.346968161,0.083871455,0.228583114,-0.207561942,0.221882361,-0.222636732,-0.194804582,-0.392796462,-0.232413283,0.3999413,0.634587037,-0.192959046,-0.234693328,-0.129441835,-0.239868289,0,0.8571,0.4946,0.45,0.2163,0.5
ces,ron,6.3,-0.147453269,0.506703738,0.070591632,-0.206986271,0.038326939,0.182435472,-0.195498114,-0.212750528,-0.169900263,-0.205174088,0.421195584,-0.183707904,-0.110131843,-0.013949036,-0.077531629,0,0.8889,0.4494,0.55,0.641,0.5
dan,ron,8.5,-0.340748536,0.096185372,0.340581809,-0.263063841,0.187956575,-0.251443245,-0.238736474,-0.377598123,-0.221227369,0.284721019,0.772357123,-0.218794076,-0.335353155,-0.086701927,-0.209966687,0.1,0.8889,0.6552,0.51,0.641,0.7
deu,ron,8.7,0.382891488,-0.028265842,-0.373506144,-0.364358747,-0.449616684,0.503422315,0.019788522,0.339312663,0.011260026,0.028980157,0.3766,0.340448978,0.300436253,0.434688876,0.358174531,0,0.8571,0.4541,0.54,0.3918,0.5
ell,ron,10.4,-0.205308874,-0.175749245,-0.217730487,-0.399773751,-0.03434382,-0.052121336,-0.205220363,-0.254357099,-0.211465589,0.919284961,0.93035651,0.070891154,0.114830377,0.073776934,-0.031710368,0,0.8333,0.4933,0.41,0.2952,0.4
eng,ron,20.4,2.274371359,-2.2946812,-2.311617391,-1.961501515,-2.471318572,1.542134112,1.76365597,1.914293706,1.702798989,1.397888071,1.552322962,2.354577814,2.31599458,2.396494494,2.425210485,0.1,0.9,0.4997,0.53,0.3498,0.5
spa,ron,14.7,0.802406756,-1.230798043,-0.978412545,-0.828602735,-1.056943354,0.444130546,0.419874275,0.746703398,0.314624786,1.179128481,1.016304733,1.016672711,0.889397387,0.97249717,0.922149603,0.1,0.3333,0.5114,0.47,0.4278,0.5
fra,ron,16.5,0.942788002,-1.43722872,-1.32692267,-0.94231817,-1.226957735,0.507043323,0.377501291,0.861386435,0.367912414,1.330853284,1.087757198,1.179746883,1.152801757,1.11381402,1.071226993,0.1,0.625,0.4336,0.53,0.3918,0.5
hrv,ron,7.3,-0.717299351,0.755997938,0.523550923,0.06871902,0.554201445,-0.163484619,-0.348947647,-0.574117918,-0.346768965,0.25404808,0.785803451,-0.554194272,-0.510493153,-0.410176915,-0.534099615,0,0.8889,0.439,0.77,0.641,0.6
hun,ron,7.1,-0.073320726,0.724155443,-0.097918551,-0.259148639,-0.143556128,0.643966651,0.017160314,0.011091153,-0.157515405,0.175326635,0.829261303,-0.016155634,0.082093469,0.16104073,0.069538699,0,1,0.3944,0.53,0.2952,0.4
ind,ron,9.8,0.011352166,-0.701462552,-0.04787741,-0.450814888,-0.38794428,-0.327699239,0.0590034,0.122236438,-0.007214394,0.72349348,1.241712027,0.206008624,0.054221027,0.346375529,0.304335002,0.5,1,0.3931,0.57,0.3498,0.5
ita,ron,13.3,0.652286183,-1.061224841,-0.967193881,-0.779471915,-0.899613975,0.401264313,0.366686291,0.617627063,0.310965249,1.186904847,1.083433836,0.888381322,0.865741062,0.860276209,0.796895614,0,0.3333,0.3812,0.42,0.641,0.4
jpn,ron,2.8,-0.195306467,2.360252218,0.048821697,-0.266401133,0.256954311,0.237705471,-0.645316906,-0.497545658,-0.258402573,-3.982090852,0.028700141,-1.249242198,-0.218088573,-0.161889617,-0.274793292,0.4,1,0.4629,0.77,0.5,0.6
kor,ron,2,-0.818359076,-1.291493241,-0.301556746,0.202874278,0.897722347,-2.597177555,-3.452278922,-0.847395744,-0.383694325,-0.707175499,0.167014781,-0.902577306,-0.722362364,-0.665666552,-0.815635248,0.4,1,0.5696,0.67,0.5702,0.6
mkd,ron,8.3,-0.603809374,0.134256858,0.479938044,-0.191776032,0.34675853,-0.409225048,-0.309487842,-0.595779951,-0.3130424,0.669975689,0.941432322,-0.34285019,-0.465076863,-0.269408717,-0.360908529,0,0.8889,0.4086,0.6,0.641,0.5
rus,ron,8.2,0.449265088,0.175864893,-0.65880323,-0.606693577,-0.617479629,0.79507478,0.032248702,0.325488258,0.014549965,0.060676905,0.662071902,0.406696633,0.529181335,0.569714378,0.491643577,0.2,0.8889,0.4279,0.48,0.2163,0.4
slk,ron,3.5,-0.937883646,0.947079486,0.931704693,0.231713857,0.978739561,-0.495889114,-0.389533692,-0.925959562,-0.38442181,-0.246151138,0.30044836,-0.881411035,-0.844074336,-0.733338976,-0.879813268,0,0.8889,0.6552,0.61,0.641,0.6
srp,ron,5.6,-0.555344788,0.790632534,0.387696779,-0.068430344,0.411412203,0.084940648,-0.285999633,-0.50784427,-0.27322961,0.248380294,0.724533104,-0.415051829,-0.385705812,-0.286087703,-0.400886617,0,0.8889,0.6552,0.58,1,0.8
swe,ron,7.9,-0.250776228,0.276018906,0.241861131,-0.070211183,0.102171963,-0.075816379,-0.25067523,-0.149604545,-0.126040357,0.018902455,0.602577603,-0.212707778,-0.260722136,-0.054552319,-0.115745248,0.1,0.8889,0.551,0.48,0.641,0.6
tur,ron,4.6,-0.308774695,0.498024468,0.413624522,-0.140728751,0.252475567,-0.033960369,-0.06183891,-0.3464141,-0.196867964,-0.182450803,0.475807984,-0.317676433,-0.343813931,-0.139292582,-0.254137585,0.1,1,0.4882,0.65,0.2952,0.5
vie,ron,8.5,0.032427052,-1.934059839,-0.400606754,-0.523044329,-0.330839171,-0.915583991,0.145203763,0.037929712,-0.079966266,1.962598643,1.132298734,0.560251234,0.356728195,0.335031953,0.23900197,0.4,1,0.5328,0.63,0.4934,0.6
ara,rus,5.6,-2.636936555,1.790872215,3.336203821,2.125621612,3.191636113,-2.47535487,-0.62902986,-2.207904404,-0.628242513,-1.345390763,-1.446781264,-2.65528119,-2.809364963,-2.682861264,-2.695069024,1,1,0.688,0.57,0.6162,0.6
bul,rus,12.4,1.262768162,-0.861224544,-1.3890843,-0.329505509,-1.491563595,1.198475153,0.649343166,1.529999527,0.582712726,0.68323124,0.30639118,1.282114045,1.277517108,1.180032462,1.339932136,0.2,0.5714,0.345,0.46,0,0.4
ces,rus,9.4,0.824961502,0.032112822,-0.84287844,0.12822111,-0.829053032,0.954781526,0.106838776,1.080342859,0.318280938,-0.449336786,-0.360735344,0.594768038,0.69528437,0.618902463,0.743212066,0.2,0.4,0.4034,0.54,0.6162,0.5
dan,rus,7.8,0.183071644,-0.047836836,-0.004195545,0.375497884,-0.17847886,0.069847509,-0.139028693,0.414776828,-0.027104687,-0.316103062,-0.42504594,0.073322706,-0.035367116,0.043848128,0.133396112,0.2,0.8,0.688,0.58,0.6162,0.7
deu,rus,9.2,1.631915052,-0.613493183,-1.539872961,-0.313983254,-1.642343252,1.648330285,0.783708374,1.847035555,0.873664924,0.024482628,-0.158306417,1.424172496,1.433966575,1.374782871,1.539939471,0.2,0.8571,0.5184,0.42,0.3333,0.5
ell,rus,8.4,0.244033023,-0.252837594,-0.496947707,0.294326281,-0.382740257,0.246406403,-0.221244715,0.538515627,-0.144484452,0.356447705,-0.148828976,0.308612339,0.330849771,0.171663738,0.262036828,0.2,0.8333,0.3971,0.45,0.2048,0.4
eng,rus,17.4,3.426827326,-2.661608439,-2.843963167,-1.62085688,-3.19948233,2.696999429,3.925050991,3.504131928,3.442874659,1.248085792,0.885809109,3.315025688,3.337684599,3.217031178,3.484300857,0.2,0.9,0.5594,0.49,0.2804,0.5
spa,rus,11.6,1.710479387,-1.644127445,-1.730385967,-0.464425835,-1.863020727,1.195623014,1.052642456,2.004312594,0.991502376,0.95743346,0.292902785,1.745350217,1.659222723,1.565314865,1.746981101,0.3,0.8,0.5273,0.45,0.3613,0.5
fra,rus,12.7,1.759978113,-1.703989949,-1.843663868,-0.500711589,-1.8890394,1.249248875,1.199112007,2.045134863,1.086417778,1.057174433,0.310660093,1.815387408,1.789420282,1.613128005,1.793932517,0.2,0.9375,0.5152,0.51,0.3333,0.5
hrv,rus,8.3,-0.101684457,0.558596341,0.121967238,0.617642204,0.054758127,0.245681529,-0.163720882,0.301852184,-0.110396305,-0.3155355,-0.310964945,-0.173871914,-0.1418585,-0.172609733,-0.07395248,0.2,0.4,0.4214,0.79,0.6162,0.6
hun,rus,5.8,0.55853458,0.556707552,-0.499110522,0.302555463,-0.636775823,1.054080066,0.097833121,0.854715931,-0.066516622,-0.509675739,-0.42436097,0.346982257,0.42133021,0.370207738,0.48432803,0.2,1,0.4706,0.49,0.2048,0.5
ind,rus,8.1,0.368000641,-0.757227121,-0.243576049,0.242812294,-0.498774498,-0.073592811,0.233922503,0.808392818,0.369115188,0.305579231,0.207354311,0.402503627,0.257415403,0.375885929,0.496548223,0.4,1,0.503,0.61,0.2804,0.5
ita,rus,10.2,1.403602286,-1.388780756,-1.560142218,-0.32238308,-1.594642849,1.019143608,0.896329485,1.770381526,0.842315037,0.962663273,0.409991826,1.480204562,1.481304757,1.330455145,1.493551021,0.2,0.8,0.4693,0.56,0.6162,0.5
jpn,rus,2.7,0.884337949,2.153449346,-0.982115656,0.059539216,-0.752428547,1.557616646,-0.174744886,0.961271288,0.290777024,-3.85806537,-0.6832301,-0.277802836,0.726888787,0.58308567,0.675053532,0.3,1,0.5412,0.66,0.4327,0.6
kor,rus,2.1,-0.046635877,-1.383960168,-0.640481204,0.69708523,0.192390487,-1.744070246,-1.931808373,0.276976458,-0.039087073,-0.954082976,-0.720570791,-0.299172792,-0.031718725,-0.235794036,-0.162796169,0.2,1,0.6511,0.56,0.5,0.6
mkd,rus,7.5,-0.072752164,-0.004984747,0.084367003,0.484740138,-0.04414316,-0.027051332,-0.165785543,0.298206105,-0.163702984,0.179867701,-0.12112202,-0.014430626,-0.112742738,-0.096026622,-0.010684625,0.2,0.4,0.4147,0.6,0.6162,0.5
ron,rus,8,0.449265088,-0.604213542,-0.617553305,0.173658296,-0.658726412,0.327326058,0.014530358,0.792962196,0.032268479,0.660683562,0.061770926,0.569365635,0.491679725,0.407028143,0.529143621,0.2,0.8889,0.4279,0.48,0.2163,0.4
slk,rus,6.6,-0.104905896,0.56578735,0.146908564,0.585357067,0.10775466,0.125415231,-0.278201139,0.190834981,-0.21425221,-0.606170174,-0.493439234,-0.255464708,-0.193403121,-0.224860229,-0.144694358,0.2,0.4,0.688,0.57,0.6162,0.6
srp,rus,7.2,0.243618027,0.457442556,-0.319902179,0.394968047,-0.367954778,0.67189201,-0.156159671,0.614828455,-0.111075196,-0.189517396,-0.186881743,0.160234173,0.209157446,0.160990625,0.259655923,0.2,0.4,0.688,0.6,0.8485,0.7
swe,rus,8.1,0.482117068,0.014964318,-0.440109266,0.294047558,-0.494076014,0.57303098,-0.04778267,0.846379674,0.322542179,-0.21858621,-0.180547682,0.359521362,0.334228518,0.369897246,0.479881343,0.2,0.8,0.578,0.56,0.6162,0.6
tur,rus,4,0.290119857,0.331641814,-0.055166075,0.424379,-0.180873973,0.407349956,0.005970899,0.533554491,0.134392184,-0.690201735,-0.593337434,0.064885658,0.045221857,0.091235265,0.180216162,0.2,1,0.5124,0.63,0.2048,0.5
vie,rus,7.2,0.316578451,-1.913208618,-0.341651214,0.213120314,-0.566690584,-0.678726364,0.701096136,0.728410596,0.216483849,1.568185881,0.247382374,0.700144432,0.464833532,0.342062112,0.507716156,0.2,1,0.6154,0.66,0.4407,0.6
ara,slk,1.5,-1.272542267,0.95928632,1.442365255,1.15838121,1.304592876,-1.003270999,-0.504842486,-0.793998975,-0.486867493,-0.403870511,-0.344224568,-1.214866109,-1.279386793,-1.198776612,-1.165625484,1,1,0,0,0.0002,0
bul,slk,4,-0.91532051,0.613297986,0.982848331,0.968887144,0.997824523,-0.697457427,-0.434959658,-0.552884625,-0.426846656,-0.06509471,-0.501657351,-0.812725386,-0.897097005,-0.931114709,-0.906686472,0,0.5714,0.6416,0.61,0.6162,0.6
ces,slk,28.1,1.933974678,-0.905490434,-2.151929786,-0.806216925,-2.131670955,2.038981802,1.230668171,2.132128132,1.21082394,0.622881123,0.628912112,1.848784408,2.041615001,1.850531917,2.020137719,0,0.2857,0.6784,0.66,0.0002,0.7
dan,slk,3.1,-1.019831446,0.559268568,1.254980611,0.998818642,1.114729583,-1.020675659,-0.428333093,-0.666868224,-0.446752527,-0.378342504,-0.502828497,-0.988432249,-1.110136551,-1.022223344,-1.004538964,0,0.8571,0,0.66,0.0002,0.8
deu,slk,5.4,0.017891993,0.16578164,0.137737486,0.539134095,0.018889635,0.051955811,-0.070565504,0.273573024,-0.228914284,-0.297360739,-0.589362079,-0.065076491,-0.128393789,-0.144178491,-0.078600681,0,0.8571,0.6153,0.58,0.5456,0.6
ell,slk,3.1,-1.147945324,0.565714043,1.088962546,1.071455175,1.232846216,-1.020487057,-0.485389286,-0.749994524,-0.478662847,0.018454221,-0.448669538,-0.992139815,-0.994918058,-1.118841553,-1.106687842,0,0.8333,0.6929,0.54,0.5922,0.6
eng,slk,13.8,0.772800827,-1.165841152,-0.831465522,-0.029002977,-1.004997101,0.244908607,0.295658313,1.088399073,0.088181698,0.659222463,0.170134046,0.850003273,0.738805068,0.717458925,0.818133096,0.1,0.9,0.5983,0.57,0.5687,0.6
spa,slk,6,-0.162841274,-0.513503351,0.208112048,0.614279574,0.10397,-0.515029631,-0.171986002,0.225644693,-0.245737793,0.425530191,-0.28846936,-0.026082935,-0.212180311,-0.2196417,-0.150465131,0.1,0.9231,0.6832,0.56,0.5922,0.6
fra,slk,5.8,-0.133030075,-0.572038349,0.107021686,0.562325576,0.134856147,-0.559285059,-0.251378634,0.177854083,-0.284563841,0.353324606,-0.383631056,-0.019763749,-0.154444885,-0.219533531,-0.185656006,0.1,0.9375,0.6025,0.57,0.5456,0.6
hrv,slk,4.6,-1.149414978,1.011492145,1.308800333,1.076322721,1.249085418,-0.787697794,-0.427597494,-0.746831374,-0.457854805,-0.401542883,-0.447116077,-1.107282658,-1.152429433,-1.119697278,-1.113722369,0,0.625,0.6832,0.87,0.0002,0.8
hun,slk,3.4,-0.606878412,1.05241889,0.798777739,0.854474932,0.644541054,-0.099428091,-0.189260699,-0.233233253,-0.369897478,-0.597319679,-0.480816073,-0.689095032,-0.683392353,-0.657515248,-0.611871117,0,1,0.6461,0.55,0.5922,0.6
ind,slk,3.6,-1.074327268,0.038863968,1.2093768,1.010709521,1.016025358,-1.296644731,-0.335271504,-0.538986684,-0.399730006,0.282083074,-0.050612205,-0.856719812,-1.048235281,-0.947011085,-0.913514945,0.5,1,0.669,0.62,0.5687,0.6
ita,slk,5.4,-0.298686394,-0.333125282,0.235349975,0.643578209,0.276015655,-0.548794165,-0.165097203,0.103015123,-0.239420585,0.385477822,-0.208336032,-0.154941142,-0.231771555,-0.315936975,-0.284564349,0,0.9,0.6737,0.61,0.0002,0.7
jpn,slk,1.2,-0.771359576,2.451006076,0.872020328,0.928195487,1.097487509,-0.696446289,-0.922133389,-0.664887336,-0.440106094,-4.550538659,-1.139847323,-1.90373385,-0.945123774,-0.979006717,-0.989074628,0.4,1,0.6597,0.59,0.6162,0.6
kor,slk,1,-1.541272098,-1.048188978,0.663735376,1.352805305,1.722456778,-3.405355452,-3.363187027,-1.119626536,-0.540238364,-0.840607486,-0.681890449,-1.56669829,-1.459796874,-1.523738973,-1.510441596,0.4,1,0.6737,0.57,0.641,0.6
mkd,slk,3.5,-1.361548257,0.694952906,1.512147706,1.136947891,1.465440414,-1.208074745,-0.455646953,-0.952101288,-0.470475194,-0.025190717,-0.387272416,-1.189514998,-1.320801949,-1.287764628,-1.288079145,0,0.5714,0.6737,0.73,0.0002,0.7
ron,slk,3.6,-0.937883646,0.233900112,0.978787492,0.94514322,0.93166035,-0.924857368,-0.384437592,-0.49724331,-0.389517959,0.299237319,-0.245207623,-0.733549683,-0.879834397,-0.881215993,-0.844054701,0,0.8889,0.6552,0.61,0.641,0.6
rus,slk,5.8,-0.104905896,0.587419404,0.107736236,0.56371743,0.146924005,0.192593632,-0.214269623,0.123696045,-0.278184338,-0.494261044,-0.605403258,-0.225124801,-0.144684786,-0.255203351,-0.193410658,0.2,0.4,0.688,0.57,0.6162,0.6
srp,slk,2.8,-1.192289032,1.231995068,1.340393653,1.13722642,1.288913817,-0.659273047,-0.450464972,-0.762977164,-0.460079007,-0.442772422,-0.481475852,-1.15570229,-1.183738494,-1.1662548,-1.145791832,0,0.625,0,0.69,0.8278,0.8
swe,slk,3.8,-0.709997421,0.572517426,0.866357838,0.883296602,0.783854954,-0.589089638,-0.370638342,-0.340397282,-0.388061246,-0.376604454,-0.467827617,-0.718829042,-0.787217663,-0.74357732,-0.726934201,0.1,0.8571,0.6153,0.64,0.0002,0.6
tur,slk,1.8,-1.08279848,0.981364114,1.415924743,1.108092797,1.21672674,-0.885187962,-0.418780956,-0.706507794,-0.470475194,-0.78015472,-0.634552027,-1.152063592,-1.234564923,-1.112622472,-1.0916812,0.1,1,0.6196,0.55,0.5922,0.6
vie,slk,3.4,-1.052161059,-1.211394471,0.806490967,0.969789428,0.972508805,-1.907778416,-0.276076944,-0.514675523,-0.401191025,1.501256382,0.025719412,-0.506933008,-0.713636616,-0.907068286,-0.879558349,0.4,1,0.6153,0.66,0.5456,0.6
ara,slv,2.7,-1.012331067,0.717268809,1.047498788,0.871402709,0.992580037,-0.728859838,-0.435696629,-0.489838419,-0.361931781,-0.056554369,0.172610295,-0.894676551,-0.948351828,-0.832658411,-0.884485696,1,1,0.669,0.64,0.0002,0.7
bul,slv,6.4,-0.828041851,0.41077349,0.946879169,0.767599394,0.886392459,-0.740456573,-0.333834658,-0.473073938,-0.33741152,-0.002949838,-0.150862022,-0.720064059,-0.840560148,-0.760225306,-0.793812583,0,0.4286,0.4225,0.45,0.6162,0.5
ces,slv,6.7,-0.438647561,0.720041713,0.581387035,0.634412256,0.541228262,-0.181123701,-0.285290043,-0.172465022,-0.259812279,-0.601787763,-0.393578409,-0.544175545,-0.538451568,-0.487726843,-0.499663763,0,0.5714,0.4204,0.43,0.0002,0.4
dan,slv,5.2,-1.006862632,0.577052365,1.239912304,0.90806459,1.167470697,-0.917607366,-0.339585177,-0.597629199,-0.274644613,-0.214443673,-0.181151014,-0.932732172,-1.073547092,-0.923779913,-0.998305489,0.1,0.8333,0.669,0.56,0.0002,0.7
deu,slv,8.6,0.156352906,0.041612327,-0.060627875,0.286176595,-0.106614406,0.252972592,0.107481253,0.421006038,0.025059408,0.007774371,-0.128871223,0.13792099,0.07777647,0.100902549,0.091160152,0,0.8571,0.4255,0.55,0.5456,0.5
ell,slv,6.4,-0.824322082,0.273299415,0.515477253,0.70719921,0.743172472,-0.575365279,-0.377168825,-0.325452994,-0.321626124,0.677849134,0.320021627,-0.532260178,-0.511969549,-0.629380717,-0.676326706,0,0.8333,0.4416,0.54,0.5922,0.5
